index,name,full_name,place_type,count
41986a54739f1bf4,Womelsdorf,"Womelsdorf, PA",city,1
07d9f6a972885000,The Underground,The Underground,poi,1
126a205f1fd61001,Moderna,Moderna,poi,1
0ff58475d2d4e005,Inspira Medical Center Vineland,Inspira Medical Center Vineland,poi,1
7cad0944e336c477,Kekaha,"Kekaha, HI",city,1
0fc355d4d9942000,Gates Of Hell,Gates Of Hell,poi,1
07d9ecd9e6c83001,Community Food Bank of Eastern Oklahoma,Community Food Bank of Eastern Oklahoma,poi,1
07d9ec8721884001,Tempe Improv,Tempe Improv,poi,1
0011ccee42e9525a,Laurys Station,"Laurys Station, PA",city,1
07d9e5ec71084003,Cornerstone Church,Cornerstone Church,poi,1
07d9ca709b885000,Laredo Medical Center,Laredo Medical Center,poi,1
0fc29cd934146006,Pizza Hut,Pizza Hut,poi,1
07d9ce47b9080003,Spring Lake,Spring Lake,poi,1
07d9f72427082001,Killeen/Ft Hood TX,Killeen/Ft Hood TX,poi,1
0fc3c761f354f001,HonorHealth Medical Group - 27th Avenue,HonorHealth Medical Group - 27th Avenue,poi,1
07d9edf0f0484000,Don Bosco Prep,Don Bosco Prep,poi,1
07d9e50e0e086002,Vaughn Medical Center,Vaughn Medical Center,poi,1
07d9db6f88080000,M&S Tower,M&S Tower,poi,1
e1e871e8bfdd9490,Las Animas,"Las Animas, CO",city,1
07d9db7c10487003,Knapps Narrows Marina & Inn,Knapps Narrows Marina & Inn,poi,1
07d9cd8316c81001,Mayfair Mall Food Court,Mayfair Mall Food Court,poi,1
07d9ce9e6a481000,Aurora St. Luke's Medical Center - Knisley Building,Aurora St. Luke's Medical Center - Knisley Building,poi,1
0fc342c0ead47000,Nougatine at Jean Georges,Nougatine at Jean Georges,poi,1
07d9f353f5883002,Biomedical Science Tower 3,Biomedical Science Tower 3,poi,1
07d9ca693a488003,USF Sarasota - Manatee & New College of Florida Bookstore,USF Sarasota - Manatee & New College of Florida Bookstore,poi,1
07d9e3d76f880001,Cox South Hospital,Cox South Hospital,poi,1
01db12161b0a6332,Princeville,"Princeville, NC",city,1
0e3f7f7d29547002,Meijer,Meijer,poi,1
0e616151329cbe37,Lake City,"Lake City, SC",city,1
07d9f397d9081001,Central Broward Regional Park,Central Broward Regional Park,poi,1
7b63da5d812d8cad,Dyker Heights,"Dyker Heights, Brooklyn",neighborhood,1
07d9f5b3ed481001,Hopsmith Tavern,Hopsmith Tavern,poi,1
401f85b7862eae5c,Morningside Lenox Park,"Morningside Lenox Park, Atlanta",neighborhood,1
07d9d25baec87001,University of Colorado Hospital,University of Colorado Hospital,poi,1
07d9f33d05c85002,Franciscan St Anthony Health: Crown Point,Franciscan St Anthony Health: Crown Point,poi,1
10d47f920195c1ec,Lazy Brook - Timbergrove,"Lazy Brook - Timbergrove, Houston",neighborhood,1
0bfb6b351e15d000,OhioHealth Mansfield Hospital,OhioHealth Mansfield Hospital,poi,1
07d9e39925080001,Novant Health Presbyterian Medical Center,Novant Health Presbyterian Medical Center,poi,1
fa71fd6a66022d57,Bowie,"Bowie, TX",city,1
07d9dbe479884000,Franklin Twp Park,Franklin Twp Park,poi,1
07d9dc9131c81000,John Glover Stadium,John Glover Stadium,poi,1
07d9ee961b888000,Coleman Pharmacy,Coleman Pharmacy,poi,1
115e827b5b94e001,Mosaic Medical Center - St. Joseph,Mosaic Medical Center - St. Joseph,poi,1
0fc33e98c1146001,Corgi Spirits at The Jersey City Distillery,Corgi Spirits at The Jersey City Distillery,poi,1
07d9dde42d085005,"Rochester, MN","Rochester, MN",poi,1
07d9ec9f37888000,WPLG,WPLG,poi,1
0e7b2303a2d4d000,Wynwood walls,Wynwood walls,poi,1
0fc2d704a154d000,Topgolf,Topgolf,poi,1
0fc3bb75b0141000,Osteria Tulia,Osteria Tulia,poi,1
0a64780ea7168000,Houston EAGLE,Houston EAGLE,poi,1
07d9f02928c83000,Silver Comet Bicycles,Silver Comet Bicycles,poi,1
07d9db9918082000,Sandia National Laboratories,Sandia National Laboratories,poi,1
0fc344fb32546000,Prisma Health Richland Hospital,Prisma Health Richland Hospital,poi,1
07d9e38ca4088001,Harley Avenue Primary,Harley Avenue Primary,poi,1
07d9f7c7f3484000,Streets Of Providence,Streets Of Providence,poi,1
107729cd10546002,Spring Valley Hospital Medical Center,Spring Valley Hospital Medical Center,poi,1
0fc39f0fb855e001,Esther's Kitchen,Esther's Kitchen,poi,1
07d9d26ce5082001,Mercy Hospital of Iowa City,Mercy Hospital of Iowa City,poi,1
1097f4814dd4f000,Woods Services,Woods Services,poi,1
07d9dc7e1ac82001,"Lewistown, PA","Lewistown, PA",poi,1
11a56b4bf314d000,Millis Education Center,Millis Education Center,poi,1
07d9f508dd486000,VA Ann Arbor Liberty Building,VA Ann Arbor Liberty Building,poi,1
07d9f5baa3c87000,MedStar Union Memorial Hospital,MedStar Union Memorial Hospital,poi,1
07d9f5bef2c87000,Manhattanville College,Manhattanville College,poi,1
0fc39ec031d47000,Conscious Kitchen,Conscious Kitchen,poi,1
07d9e61d81883000,Woodruff Health Sciences Administration Building Auditorium,Woodruff Health Sciences Administration Building Auditorium,poi,1
07d9dafc9cc88000,On The Run,On The Run,poi,1
07d9c942c4c88002,Dollar General,Dollar General,poi,1
07d9db0de0483003,MedStar National Rehabilitation Network,MedStar National Rehabilitation Network,poi,1
10f8320787575001,Blink And Bond,Blink And Bond,poi,1
0fc29453a254d000,Seton Medical Center Austin (Hospital),Seton Medical Center Austin (Hospital),poi,1
0fc2f77207947001,Ohio Veteran's Home,Ohio Veteran's Home,poi,1
11af38321114e001,The Batcave Of Socal,The Batcave Of Socal,poi,1
07d9c9adf1882001,Big Lots,Big Lots,poi,1
07d9c980c2087002,Bon Secours St Francis Health System,Bon Secours St Francis Health System,poi,1
07d9d218d4081001,Spartan Stadium,Spartan Stadium,poi,1
0fc28f5585d46000,Long Island Jewish Valley Stream,Long Island Jewish Valley Stream,poi,1
07d9db5e5e081003,Manatee Memorial Hospital,Manatee Memorial Hospital,poi,1
1028df7719d6b001,Carter County Health Department,Carter County Health Department,poi,1
07d9ccc536c83002,Duxbury Fire Department,Duxbury Fire Department,poi,1
07d9eff3c7880000,Minerva DeLand Auditorium,Minerva DeLand Auditorium,poi,1
107ffc93b8d4f000,Albany Medical Center,Albany Medical Center,poi,1
07d9d391e3488000,Starbucks,Starbucks,poi,1
0ef38bc7d4fbaff1,Hato,"Hato, Puerto Rico",city,1
07d9dbfd13881001,SECCA,SECCA,poi,1
0fc2a9217d94f000,Maryville Middle School,Maryville Middle School,poi,1
07d9d30c6ac80000,Carousel House,Carousel House,poi,1
0816f707ea572000,Nicklaus Children's Hospital,Nicklaus Children's Hospital,poi,1
0fbeae968d15e000,The Hebrew Home For The Aged At Riverdale,The Hebrew Home For The Aged At Riverdale,poi,1
07d9d5e46bc84002,North Oakland,North Oakland,poi,1
11d03279bdd7a000,Lee Chrysler Dodge Jeep,Lee Chrysler Dodge Jeep,poi,1
1279824087954001,University Of Illinois Medical Center At Chicago O,University Of Illinois Medical Center At Chicago O,poi,1
07d9d2103f886000,Manhattan Mall,Manhattan Mall,poi,1
07d9db3fc0484000,New Hyde Park Diner,New Hyde Park Diner,poi,1
07d9ea6f9c084001,Accent Dance Studio,Accent Dance Studio,poi,1
115ba4bafb578001,Berner's on Haight,Berner's on Haight,poi,1
01588fc37c41a154,Newport,"Newport, NC",city,1
07d9dc2dd2882001,OU Medical Center,OU Medical Center,poi,1
07d9d2381ac80000,Stoney’s Seafood House,Stoney’s Seafood House,poi,1
07d9d4f32b480001,Greenbelt,Greenbelt,poi,1
017c31863746961b,Fairfield,"Fairfield, TX",city,1
07d9e0c58d884001,Guthrie Cancer Center at Corning Hospital,Guthrie Cancer Center at Corning Hospital,poi,1
b764ba8302f7dc0f,Shrewsbury,"Shrewsbury, NJ",city,1
07d9db5f97485000,Grand Itasca Clinic & Hospital,Grand Itasca Clinic & Hospital,poi,1
07d9e3b1f5c80001,Buffalo Trace Distillery,Buffalo Trace Distillery,poi,1
10a0f3ff8c150000,Lahey Clinic,Lahey Clinic,poi,1
18a2190851bbe4fa,Whitestone,"Whitestone, Queens",neighborhood,1
2ea00cffe5558f94,Langdon Place,"Langdon Place, KY",city,1
9816e8a79991d1a2,Rochester,"Rochester, PA",city,1
10bc56a502150000,San Francisco Campus for Jewish Living,San Francisco Campus for Jewish Living,poi,1
15f312da399459cd,Prospect Hill,"Prospect Hill, Somerville",neighborhood,1
0f14274244d47005,Calvary Baptist Church of Burbank,Calvary Baptist Church of Burbank,poi,1
73395896e1ddc542,Slatington,"Slatington, PA",city,1
07d9f33711084000,West Jefferson Medical Center,West Jefferson Medical Center,poi,1
0fc7e09c8294c000,Encore Boston Harbor,Encore Boston Harbor,poi,1
07d9dcd602085001,The UPS Store,The UPS Store,poi,1
1072f834c4541001,Coral Gate Park,Coral Gate Park,poi,1
07d9e587c9c87000,West Caldwell Technical School,West Caldwell Technical School,poi,1
2226111148b24427,Westfield,"Westfield, NY",city,1
00cd845e20f60722,Adelphia,"Adelphia, NJ",city,1
01c5c2533ca7f926,Freedom Plains,"Freedom Plains, NY",city,1
01fc97b92386e326,Bargaintown,"Bargaintown, NJ",city,1
07d9ce7c74884001,Armed Services YMCA,Armed Services YMCA,poi,1
10a4c7281594d000,Avera McKennan Hospital & University Health Center,Avera McKennan Hospital & University Health Center,poi,1
0bbba6a30a154000,"The Laylow, Autograph Collection","The Laylow, Autograph Collection",poi,1
0fc3a3ed97541000,Carolinas Medical Center,Carolinas Medical Center,poi,1
07d9f0542d483000,Elmhurst Hospital ER,Elmhurst Hospital ER,poi,1
778926ed92440f03,Olmos Park Terrace,"Olmos Park Terrace, San Antonio",neighborhood,1
085891ac5ed6d001,Diamond Hill Community Center,Diamond Hill Community Center,poi,1
1004b9226857a000,Central Maine Medical Center,Central Maine Medical Center,poi,1
0fc2eaa3d8142000,Inova Fairfax Medical Campus,Inova Fairfax Medical Campus,poi,1
0fc296fc1fd46000,Grand Strand Medical Center,Grand Strand Medical Center,poi,1
102251caf154e000,Inova Center for Personalized Health,Inova Center for Personalized Health,poi,1
07d9cac01d487001,Connecticut Convention Center Garage,Connecticut Convention Center Garage,poi,1
10b352865a94f001,NewYork-Presbyterian Queens,NewYork-Presbyterian Queens,poi,1
07d9d32cacc81000,University Of Nevada School Of Medicine,University Of Nevada School Of Medicine,poi,1
07d9cbc3a4885001,Kingdom Worship Center,Kingdom Worship Center,poi,1
0fc2f72f1955e000,Manchester Coffee County Conference Center,Manchester Coffee County Conference Center,poi,1
07d9d7b0e4880000,George Washington University Hospital Medical facilities associates building,George Washington University Hospital Medical facilities associates building,poi,1
0a64028ead568000,Sioux Falls South Dakota,Sioux Falls South Dakota,poi,1
07d9d26f1b482000,Ben Taub General Hospital,Ben Taub General Hospital,poi,1
0161e13814ce0e79,Homestead Meadows North,"Homestead Meadows North, TX",city,1
07d9d2a833887000,UAMS Emergency Room,UAMS Emergency Room,poi,1
07d9dde6ca487001,UNC North Campus,UNC North Campus,poi,1
07d9f73cef482001,Lincoln Southwest High School,Lincoln Southwest High School,poi,1
07d9db0e7d483000,Durham VA Medical Center,Durham VA Medical Center,poi,1
07d9ca33fa487004,Albany Medical Center,Albany Medical Center,poi,1
0fc2667723942000,Glide Memorial Church,Glide Memorial Church,poi,1
104fcb1298946000,Lexington Medical Center (Park One),Lexington Medical Center (Park One),poi,1
07d9dee6aec80001,Senath Police Department,Senath Police Department,poi,1
07d9db2257c87002,Morgan Stanley Children's Hospital,Morgan Stanley Children's Hospital,poi,1
07d9e400b3086000,IB Forum Sports Bar & Grill,IB Forum Sports Bar & Grill,poi,1
0a640569cc961000,Randalls Island Field #81,Randalls Island Field #81,poi,1
0fc269a61b94f001,JC Saddlery,JC Saddlery,poi,1
3b37ee71e344e44b,Hidden Meadows,"Hidden Meadows, CA",city,1
ae76c32be6b72dd6,Montz,"Montz, LA",city,1
019a83f867e34001,Guardarraya,"Guardarraya, USA",city,1
0981537a35d44000,Lin's Asian Cuisine,Lin's Asian Cuisine,poi,1
07d9ca3e40084001,Illini Community Hospital,Illini Community Hospital,poi,1
11dbf3a96a550001,VCU Medical Center,VCU Medical Center,poi,1
0a74bb29ef976000,The Butcher & Grocer,The Butcher & Grocer,poi,1
07d9d2a39f888000,IU Health Pathology Laboratory,IU Health Pathology Laboratory,poi,1
486985aa7e464cb8,Gladewater,"Gladewater, TX",city,1
6cc8b299b0d7d193,Willow Glen,"Willow Glen, San Jose",neighborhood,1
11caa6892c14f000,Houston Methodist Baytown Hospital,Houston Methodist Baytown Hospital,poi,1
07d9ca1110085000,Faxton St. Luke's Healthcare: St. Luke's Campus,Faxton St. Luke's Healthcare: St. Luke's Campus,poi,1
0197efce10c04584,Helenwood,"Helenwood, TN",city,1
7cc8dde74254fbeb,Flat Rock,"Flat Rock, NC",city,1
1a8174ef831f1517,Pajaro,"Pajaro, CA",city,1
07d9db0d3a883000,Katella Family Grill,Katella Family Grill,poi,1
3b703d0b7da5e8e7,Afton Oaks - River Oaks,"Afton Oaks - River Oaks, Houston",neighborhood,1
1072f8afce54c001,Great Plains Health,Great Plains Health,poi,1
1115541534950000,Arriba Las Vegas Workers Center,Arriba Las Vegas Workers Center,poi,1
07d9d2322c081001,New Britain Stadium,New Britain Stadium,poi,1
6d77225242662385,Buffalo,"Buffalo, MO",city,1
07d9e78b86480000,Macomb Orchard Trail,Macomb Orchard Trail,poi,1
17c736da582911a7,Litchfield,"Litchfield, MN",city,1
0e78afd69d57a000,GLCAC,GLCAC,poi,1
0fc38162bf54d000,SSM Health St. Mary's Hospital - Jefferson City,SSM Health St. Mary's Hospital - Jefferson City,poi,1
1107f2ec75150001,Mount Sinai Morningside,Mount Sinai Morningside,poi,1
0fc33e7f6d546000,La Pecora Bianca,La Pecora Bianca,poi,1
07d9db3e33485000,Farmer's Market of South Bend,Farmer's Market of South Bend,poi,1
0eb73d0be756b000,Masroor Mosque,Masroor Mosque,poi,1
07d9dba327481001,Veterans Administration Healthcare Center,Veterans Administration Healthcare Center,poi,1
117f3a4c0fd69001,Mercy Health - Springfield Regional Medical Center,Mercy Health - Springfield Regional Medical Center,poi,1
12578ccb25172002,Houston Methodist Hospital,Houston Methodist Hospital,poi,1
07d9db5423884000,Wheeling Hospital,Wheeling Hospital,poi,1
0173728b0a68fc69,San Germán,"San Germán, USA",city,1
07d9f34a16886001,Mercy Hospital,Mercy Hospital,poi,1
07d9f328b2884001,Frederick Memorial Hospital,Frederick Memorial Hospital,poi,1
0fc3433fd094f000,Northern Virginia Community College,Northern Virginia Community College,poi,1
e3cc493c0bd59124,Norwood Young America,"Norwood Young America, MN",city,1
0fc39184ebd47000,Beerhead Bar & Eatery,Beerhead Bar & Eatery,poi,1
07d9dd3176c88000,Perinton Town Hall,Perinton Town Hall,poi,1
07d9f74345c80000,Linda Hall Library,Linda Hall Library,poi,1
0fc347fae3542001,Mueller Lake Park,Mueller Lake Park,poi,1
0fc2987a23146002,Thompsontown Corner Deli,Thompsontown Corner Deli,poi,1
1275e4fe16d46000,Creighton University Medical Center - Bergan Mercy Hospital,Creighton University Medical Center - Bergan Mercy Hospital,poi,1
07d9e3f83e888000,Sanford Health,Sanford Health,poi,1
0fec44467bd4f000,Mercy Hospital South,Mercy Hospital South,poi,1
07d9e46583487000,Grant County Courthouse,Grant County Courthouse,poi,1
015f290b16221504,Adelino,"Adelino, NM",city,1
00dc2f662ea427c6,North Scituate,"North Scituate, RI",city,1
1d08cd2a007e73c6,Delaware Water Gap,"Delaware Water Gap, PA",city,1
10f7c98795169005,Penn Station West End Concourse,Penn Station West End Concourse,poi,1
01a72e187e424b24,Medina,"Medina, TN",city,1
106a74c4e814e000,Virginia Beach Courthouse,Virginia Beach Courthouse,poi,1
0062068f1c04b634,Unadilla,"Unadilla, NY",city,1
1022cfc4e0d41000,UT Health North Campus Tyler,UT Health North Campus Tyler,poi,1
07d9db1462c87001,Roper Hospital,Roper Hospital,poi,1
0fc2859b7f95b000,Platte Valley Medical Group,Platte Valley Medical Group,poi,1
07d9db783b480001,Mars Hill Animal Hospital,Mars Hill Animal Hospital,poi,1
07d9ed1b0f884000,Martha's Event Center,Martha's Event Center,poi,1
07d9f89c4f085004,UVM Medical Center Emergency Department,UVM Medical Center Emergency Department,poi,1
07d9e39834082000,Redbird Arena,Redbird Arena,poi,1
07d9f45815c82001,University Medical Center Of El Paso- Annex,University Medical Center Of El Paso- Annex,poi,1
07d9d2593e888002,Caxambas Park Marina,Caxambas Park Marina,poi,1
013568fe01a48031,Slabtown,"Slabtown, OH",city,1
12903f1de1547002,First Baptist Church Of Crestmont,First Baptist Church Of Crestmont,poi,1
0fc28c7ac2947000,MUSC Health East Cooper,MUSC Health East Cooper,poi,1
00b0fe2e20123f7f,Pell City,"Pell City, AL",city,1
0a6399961a972000,Welcome To Pitt County,Welcome To Pitt County,poi,1
2e747ba3b54f4242,Mattapan,"Mattapan, Boston",neighborhood,1
07d9e496a9886000,MUSC Rutledge Tower,MUSC Rutledge Tower,poi,1
006cf6f82aed07fd,Centerville,"Centerville, NJ",city,1
0170896e7d1c0a61,Mossville,"Mossville, IL",city,1
07d9d2999c082002,Mercy Medical Center,Mercy Medical Center,poi,1
07d9ec81fe481002,George R. Brown Convention Center,George R. Brown Convention Center,poi,1
07d9f31b52c87004,Portland International Airport (PDX),Portland International Airport (PDX),poi,1
0fc359be32946001,Golisano Childrens Hospital At Upstate Medical Center,Golisano Childrens Hospital At Upstate Medical Center,poi,1
07d9dafbf3085000,Rady Children's Hospital,Rady Children's Hospital,poi,1
0fc342ee2c15e000,BloodCenter of Wisconsin,BloodCenter of Wisconsin,poi,1
00aa10a376b8d783,Allen,"Allen, MD",city,1
0fc2b399c9d42000,Lake Martin Community Hospital,Lake Martin Community Hospital,poi,1
07d9cac8a8081001,Christiana Care Wilmington Hospital,Christiana Care Wilmington Hospital,poi,1
07d9e3e118482000,The Cambridge Hospital,The Cambridge Hospital,poi,1
07d9e136df086003,Jackson Memorial Hospital,Jackson Memorial Hospital,poi,1
07d9d227ab886000,Providence Little Company of Mary Medical Center,Providence Little Company of Mary Medical Center,poi,1
07d9cb865d083001,Washington Heights Community Garden,Washington Heights Community Garden,poi,1
07d9f31e8cc87002,Murphey Candler Park,Murphey Candler Park,poi,1
07d9cc4525088003,"Shannon, IL","Shannon, IL",poi,1
0a6477e51c967001,THE CREAM SHOP L.A.,THE CREAM SHOP L.A.,poi,1
83b4645ffa6dd347,Captain Cook,"Captain Cook, HI",city,1
07d9e3d8fb083000,The Bull & Whistle Bar,The Bull & Whistle Bar,poi,1
0f2fc2858d14f000,Circa Resort And Casino,Circa Resort And Casino,poi,1
0fc356d95a555000,Marina del Rey Beach,Marina del Rey Beach,poi,1
11f2c5c2ba15a003,Unique Nails & Spa,Unique Nails & Spa,poi,1
123cebaa57960001,TriStar Centennial Medical Center,TriStar Centennial Medical Center,poi,1
46b2d2aa9921e914,Two Harbors,"Two Harbors, MN",city,1
07d9db9c1e488004,Baystate Conference and Education Center,Baystate Conference and Education Center,poi,1
07d9f56bfd881001,Lansing Illinois,Lansing Illinois,poi,1
0a640497b856f000,FitProsLA,FitProsLA,poi,1
07d9d21e50081000,McKinney & Doyle Fine Foods,McKinney & Doyle Fine Foods,poi,1
541f38768e942c84,Koreatown,"Koreatown, Los Angeles",neighborhood,1
07d9ec9316082001,Newark Memorial High School,Newark Memorial High School,poi,1
07d9dcbd04c83001,Drunken Mess,Drunken Mess,poi,1
09f4d3a9db0a5321,Orange City,"Orange City, IA",city,1
106eaf2ecb945005,Johnston Health,Johnston Health,poi,1
0cd7a4780354f000,Cedars-Sinai Educational Conference Center,Cedars-Sinai Educational Conference Center,poi,1
0fc2eed6d0542001,Texas Health Harris Methodist Hospital Azle,Texas Health Harris Methodist Hospital Azle,poi,1
108e81fbfc541000,Cooper University Hospital,Cooper University Hospital,poi,1
07d9c97333083003,Goddard Health Center,Goddard Health Center,poi,1
0fc268fabbd4f001,Bennett Elementary School,Bennett Elementary School,poi,1
07d9d261e1083000,Elkhart General Hospital,Elkhart General Hospital,poi,1
106873b61fd50000,University Medical Center,University Medical Center,poi,1
07d9cb63da888000,EZ Rims 4 Rent,EZ Rims 4 Rent,poi,1
fc10feb3078ae804,Edgerton,"Edgerton, WI",city,1
07d9dc02fac88000,Monadnock Community  Hospital,Monadnock Community  Hospital,poi,1
07d9d463c5887002,Lehigh Valley Hospital,Lehigh Valley Hospital,poi,1
11dba1c01b14f000,Dr. Philip Bretsky,Dr. Philip Bretsky,poi,1
07d9db2fd3484001,Windber Medical Center,Windber Medical Center,poi,1
092dbbe8cd94b000,Suncoast Science Faulhaber FAB LAB,Suncoast Science Faulhaber FAB LAB,poi,1
07d9dc5c1a080002,Thorne Stadium,Thorne Stadium,poi,1
07d9d21842c88000,Target,Target,poi,1
1f518b2f8413dcbb,Fairmont,"Fairmont, MN",city,1
0fc377c32b55b000,Northwestern Lake Forest Hospital,Northwestern Lake Forest Hospital,poi,1
07d9f3ec7d480000,Parkway Central Middle School,Parkway Central Middle School,poi,1
07d9e3a6c3887000,Mount Nittany Medical Center,Mount Nittany Medical Center,poi,1
07d9e4be66c82001,Advocate Children's Hospital,Advocate Children's Hospital,poi,1
07d9f744a9083000,John H. Stroger Hospital,John H. Stroger Hospital,poi,1
07d9e45fda482000,Sun God Statue,Sun God Statue,poi,1
07d9d24504885001,Citadel Mall,Citadel Mall,poi,1
0fc3a491ad95b001,North Central Bronx Hospital,North Central Bronx Hospital,poi,1
34b3048abb64d4d5,Ridgewood,"Ridgewood, Queens",neighborhood,1
0fc2f5a23514d000,Northwestern Arkes Family Pavilion,Northwestern Arkes Family Pavilion,poi,1
07d9d299bc087001,Carroll Hospital Center,Carroll Hospital Center,poi,1
1377f4995731468e,Orwigsburg,"Orwigsburg, PA",city,1
0fc2ecd4b594f000,Maniilaq Health Center,Maniilaq Health Center,poi,1
0fc2ce2cdf94f000,La Vie En Rose Hair Boutuque,La Vie En Rose Hair Boutuque,poi,1
0fc3a426b955e002,Menorah Medical Center,Menorah Medical Center,poi,1
7cac0c62de0dc6e4,Hyde Park,"Hyde Park, UT",city,1
07d9e8450fc88001,Methodist Womens Pavillion,Methodist Womens Pavillion,poi,1
0019d94d2dc4ca42,Copenhagen Beach,"Copenhagen Beach, MI",city,1
07d9ef220d083001,Mount Bierstadt,Mount Bierstadt,poi,1
07d9f5fda6c82000,[Place name removed],[Place name removed],poi,1
cd731af0a87e763e,Cliffwood Beach,"Cliffwood Beach, NJ",city,1
d23c86281842671e,Trenton,"Trenton, MO",city,1
c480adac9f4cb7a6,Pana,"Pana, IL",city,1
550cc38c58ccd3b0,Nooksack,"Nooksack, WA",city,1
11dbe7d196d43000,Mayo Clinic Health System in Eau Claire,Mayo Clinic Health System in Eau Claire,poi,1
07d9f335d2084001,Matthew 25: Ministries,Matthew 25: Ministries,poi,1
0fc2eafb8f941000,Utah State Capitol,Utah State Capitol,poi,1
8edfa588d28ff4d2,Breckenridge Hills,"Breckenridge Hills, MO",city,1
0193e68a12500bb4,Clarksburg,"Clarksburg, NJ",city,1
0fc289725615b002,Granite City Food & Brewery,Granite City Food & Brewery,poi,1
07d9d22dc4c80001,Reston Hospital Center,Reston Hospital Center,poi,1
01b2f70d538c1696,Heyburn,"Heyburn, ID",city,1
07d9e390ba480000,Triple XXX Family Restaurant,Triple XXX Family Restaurant,poi,1
0192c17c71d8c21d,Putney,"Putney, GA",city,1
f636041421661062,Fremont Hills,"Fremont Hills, MO",city,1
0fc2eacdba941000,"California State University, Dominguez Hills","California State University, Dominguez Hills",poi,1
07d9cb29a5c82001,Audie Murphy Memorial VA Hospital,Audie Murphy Memorial VA Hospital,poi,1
07d9e38836c85002,Tall Texan Drive Inn,Tall Texan Drive Inn,poi,1
a7320c4e77652430,El Jebel,"El Jebel, CO",city,1
109ed87a7856c006,Costco,Costco,poi,1
07d9e39af3088002,LAPD Headquarters,LAPD Headquarters,poi,1
07d9d36f04886002,Bells Ferry Elementary School,Bells Ferry Elementary School,poi,1
07d9e421e3c85000,Muir Tennis Courts,Muir Tennis Courts,poi,1
07d9d30daa881000,Hospital Pediátrico Universitario,Hospital Pediátrico Universitario,poi,1
07d9d4c02dc82002,Bay Regional Medical Center,Bay Regional Medical Center,poi,1
01c9fb0b60130f38,Lanesborough,"Lanesborough, MA",city,1
4c082954f7f00657,Martinsburg,"Martinsburg, PA",city,1
1022002e7994e000,St. Luke's Episcopal Hospital,St. Luke's Episcopal Hospital,poi,1
07d9c9512d084000,Kern County Medical Center,Kern County Medical Center,poi,1
07d9e574fb887000,"Brundidge, AL","Brundidge, AL",poi,1
07d9d274dc480001,William Mason High School,William Mason High School,poi,1
104c7c5ce997a007,Saint Thomas Hospital West,Saint Thomas Hospital West,poi,1
2ec1a94b2ff49308,San Pedro,"San Pedro, Los Angeles",neighborhood,1
07d9d38872487001,Circle K,Circle K,poi,1
07d9ec83f2080000,Aventura Mall,Aventura Mall,poi,1
07d9c92752886000,Miami Dade College Kendall Campus,Miami Dade College Kendall Campus,poi,1
07d9e3a2cbc81000,Phoebe Putney Memorial Hospital,Phoebe Putney Memorial Hospital,poi,1
07d9ec6ced884001,Oakland Cemetery,Oakland Cemetery,poi,1
f67d0df43e437a02,Kalkaska,"Kalkaska, MI",city,1
10f890a71f175000,Pizza Inn,Pizza Inn,poi,1
07d9e4eaff881001,Bhargava Family Dentistry,Bhargava Family Dentistry,poi,1
07d9e822b5c88000,East Coast Migrant Head Start,East Coast Migrant Head Start,poi,1
11dc01270d14d000,Floor of The House of Representatives,Floor of The House of Representatives,poi,1
0fbeb0a175147000,Harvey's Supermarket,Harvey's Supermarket,poi,1
07d9d68966088001,Vincent A. Stabile Research Building,Vincent A. Stabile Research Building,poi,1
11dca8cccb141000,Astor Place,Astor Place,poi,1
11a5a77de8d4d002,Piedmont Medical Women's Center,Piedmont Medical Women's Center,poi,1
11dc2b7f63d4f000,Mississippi Gulf Coast Mardi Gras Museum,Mississippi Gulf Coast Mardi Gras Museum,poi,1
0120ec5874cafd88,Williams,"Williams, TX",city,1
0fc3a19f6b14d001,Jimmy John's,Jimmy John's,poi,1
985f4334b8270363,Boulder Hill,"Boulder Hill, IL",city,1
07d9ec8400084000,La Villita,La Villita,poi,1
07d9db4d93c81001,Jefferson County Fairgrounds,Jefferson County Fairgrounds,poi,1
07d9e3e768083000,Butterfly World,Butterfly World,poi,1
07d9e49957c81002,City of Santa Monica,City of Santa Monica,poi,1
113725e58fd6a001,Walmart Supercenter,Walmart Supercenter,poi,1
005b42da188d573c,Todd Creek,"Todd Creek, CO",city,1
588c877884720a1b,Miradero,"Miradero, USA",city,1
37a31947cd497995,Dundee,"Dundee, MI",city,1
baba9716f919c464,O'Neill,"O'Neill, NE",city,1
107c6ed6fd141000,Nike Factory Store,Nike Factory Store,poi,1
45e23cbd43cb7f1f,Toddville Road,"Toddville Road, Charlotte",neighborhood,1
108116681d54f000,Old Bridge High School,Old Bridge High School,poi,1
0ff51dcf20955000,US Department of Education - LBJ Building,US Department of Education - LBJ Building,poi,1
07d9d525bc888003,Red Bank High School,Red Bank High School,poi,1
3e0e20fbb332c00b,Centreville,"Centreville, IL",city,1
11dcac647295a000,St. Paul Parish,St. Paul Parish,poi,1
00fb0e9f587d1f02,Lenkerville,"Lenkerville, PA",city,1
0fe8094a31086ea3,Enoch,"Enoch, UT",city,1
07d9e9bc15885000,La Loca's Insane Asylum,La Loca's Insane Asylum,poi,1
07d9c93d41884002,Sanford Stadium,Sanford Stadium,poi,1
0fc37c494c55b000,"Epicurean Hotel, Autograph Collection","Epicurean Hotel, Autograph Collection",poi,1
